Coluna1;year;env;location;rep;plot;gen;check;yield;plant;harvest;lat;lon;elev;row_id
549;2017;S17_2PYX3;ChilangaPYX;1;9;TGx20018DM;No;2097.09;12/21/2017;5/25/2018;-12.933333;33.466667;972;549
550;2017;S17_2PYX3;ChilangaPYX;1;10;DARS_CHITEDZE4;No;3305.18;12/21/2017;5/25/2018;-12.933333;33.466667;972;550
551;2017;S17_2PYX3;ChilangaPYX;1;11;MAKSOY1N;No;1230.83;12/21/2017;5/25/2018;-12.933333;33.466667;972;551
552;2017;S17_2PYX3;ChilangaPYX;1;12;S1075693;No;2203.79;12/21/2017;5/25/2018;-12.933333;33.466667;972;552
553;2017;S17_2PYX3;ChilangaPYX;1;13;MAKSOY4N;No;1840.51;12/21/2017;5/25/2018;-12.933333;33.466667;972;553
554;2017;S17_2PYX3;ChilangaPYX;1;14;TGx198762F;No;2707.13;12/21/2017;5/25/2018;-12.933333;33.466667;972;554
555;2017;S17_2PYX3;ChilangaPYX;1;15;SuongPungun;No;1485.93;12/21/2017;5/25/2018;-12.933333;33.466667;972;555
556;2017;S17_2PYX3;ChilangaPYX;1;16;TGx200223DM;No;1504.85;12/21/2017;5/25/2018;-12.933333;33.466667;972;556
557;2017;S17_2PYX3;ChilangaPYX;1;17;Lukanga;No;1979.26;12/21/2017;5/25/2018;-12.933333;33.466667;972;557
558;2017;S17_2PYX3;ChilangaPYX;1;18;Afayak;No;1118.97;12/21/2017;5/25/2018;-12.933333;33.466667;972;558
559;2017;S17_2PYX3;ChilangaPYX;1;19;TGx20011DM;No;1434.48;12/21/2017;5/25/2018;-12.933333;33.466667;972;559
560;2017;S17_2PYX3;ChilangaPYX;1;20;TGx200214DM;No;1968.02;12/21/2017;5/25/2018;-12.933333;33.466667;972;560
561;2017;S17_2PYX3;ChilangaPYX;1;21;Kaleya;No;1504.62;12/21/2017;5/25/2018;-12.933333;33.466667;972;561
562;2017;S17_2PYX3;ChilangaPYX;1;22;MAKSOY2N;No;1811.66;12/21/2017;5/25/2018;-12.933333;33.466667;972;562
563;2017;S17_2PYX3;ChilangaPYX;1;23;Jenguma;No;1283.76;12/21/2017;5/25/2018;-12.933333;33.466667;972;563
564;2017;S17_2PYX3;ChilangaPYX;1;24;Songda;No;1205.77;12/21/2017;5/25/2018;-12.933333;33.466667;972;564
565;2017;S17_2PYX3;ChilangaPYX;1;25;TGx20013FM;No;1656.67;12/21/2017;5/25/2018;-12.933333;33.466667;972;565
566;2017;S17_2PYX3;ChilangaPYX;1;26;SalintuyaI;No;414.31;12/21/2017;5/25/2018;-12.933333;33.466667;972;566
567;2017;S17_2PYX3;ChilangaPYX;1;27;TIKOLORE;Yes;3112.43;12/21/2017;5/25/2018;-12.933333;33.466667;972;567
568;2017;S17_2PYX3;ChilangaPYX;1;28;MRIDINA;No;2211.52;12/21/2017;5/25/2018;-12.933333;33.466667;972;568
569;2017;S17_2PYX3;ChilangaPYX;1;29;S107967;No;1759.67;12/21/2017;5/25/2018;-12.933333;33.466667;972;569
570;2017;S17_2PYX3;ChilangaPYX;1;30;MAKSOY5N;No;2810.11;12/21/2017;5/25/2018;-12.933333;33.466667;972;570
571;2017;S17_2PYX3;ChilangaPYX;1;31;Makwacha;Yes;1851.38;12/21/2017;5/25/2018;-12.933333;33.466667;972;571
572;2017;S17_2PYX3;ChilangaPYX;1;32;TGx201419FM;No;2422.07;12/21/2017;5/25/2018;-12.933333;33.466667;972;572
574;2017;S17_2PYX3;ChilangaPYX;1;34;TGx200124DM;No;2024.83;12/21/2017;5/25/2018;-12.933333;33.466667;972;574
575;2017;S17_2PYX3;ChilangaPYX;1;35;TGx198960F;No;1629.44;12/21/2017;5/25/2018;-12.933333;33.466667;972;575
576;2017;S17_2PYX3;ChilangaPYX;1;36;TGx200110DM;No;1929.1;12/21/2017;5/25/2018;-12.933333;33.466667;972;576
577;2017;S17_2PYX3;ChilangaPYX;2;37;Makwacha;Yes;1502.78;12/21/2017;5/25/2018;-12.933333;33.466667;972;577
578;2017;S17_2PYX3;ChilangaPYX;2;38;MAKSOY1N;No;1497.8;12/21/2017;5/25/2018;-12.933333;33.466667;972;578
579;2017;S17_2PYX3;ChilangaPYX;2;39;Lukanga;No;1903.45;12/21/2017;5/25/2018;-12.933333;33.466667;972;579
580;2017;S17_2PYX3;ChilangaPYX;2;40;TGx20145GM;No;1816.08;12/21/2017;5/25/2018;-12.933333;33.466667;972;580
581;2017;S17_2PYX3;ChilangaPYX;2;41;NASOKO;Yes;2200.06;12/21/2017;5/25/2018;-12.933333;33.466667;972;581
583;2017;S17_2PYX3;ChilangaPYX;2;43;MAKSOY4N;No;1737.5;12/21/2017;5/25/2018;-12.933333;33.466667;972;583
584;2017;S17_2PYX3;ChilangaPYX;2;44;TGx20018DM;No;1748.66;12/21/2017;5/25/2018;-12.933333;33.466667;972;584
585;2017;S17_2PYX3;ChilangaPYX;2;45;TGx20013FM;No;2143.16;12/21/2017;5/25/2018;-12.933333;33.466667;972;585
586;2017;S17_2PYX3;ChilangaPYX;2;46;TGx198762F;No;2869.12;12/21/2017;5/25/2018;-12.933333;33.466667;972;586
587;2017;S17_2PYX3;ChilangaPYX;2;47;MAKSOY3N;No;1506.27;12/21/2017;5/25/2018;-12.933333;33.466667;972;587
588;2017;S17_2PYX3;ChilangaPYX;2;48;TGx198818F;No;1945.75;12/21/2017;5/25/2018;-12.933333;33.466667;972;588
589;2017;S17_2PYX3;ChilangaPYX;2;49;TGx200124DM;No;1718.63;12/21/2017;5/25/2018;-12.933333;33.466667;972;589
590;2017;S17_2PYX3;ChilangaPYX;2;50;MRIDINA;No;1865.32;12/21/2017;5/25/2018;-12.933333;33.466667;972;590
591;2017;S17_2PYX3;ChilangaPYX;2;51;MAKSOY2N;No;1842.4;12/21/2017;5/25/2018;-12.933333;33.466667;972;591
592;2017;S17_2PYX3;ChilangaPYX;2;52;Afayak;No;1669.28;12/21/2017;5/25/2018;-12.933333;33.466667;972;592
593;2017;S17_2PYX3;ChilangaPYX;2;53;DARS_CHITEDZE4;No;2327.17;12/21/2017;5/25/2018;-12.933333;33.466667;972;593
596;2017;S17_2PYX3;ChilangaPYX;2;56;S1075693;No;2083.66;12/21/2017;5/25/2018;-12.933333;33.466667;972;596
597;2017;S17_2PYX3;ChilangaPYX;2;57;S107967;No;2385.18;12/21/2017;5/25/2018;-12.933333;33.466667;972;597
598;2017;S17_2PYX3;ChilangaPYX;2;58;TGx201419FM;No;2796.39;12/21/2017;5/25/2018;-12.933333;33.466667;972;598
599;2017;S17_2PYX3;ChilangaPYX;2;59;Quarshie;No;1100.94;12/21/2017;5/25/2018;-12.933333;33.466667;972;599
600;2017;S17_2PYX3;ChilangaPYX;2;60;SalintuyaI;No;584.98;12/21/2017;5/25/2018;-12.933333;33.466667;972;600
601;2017;S17_2PYX3;ChilangaPYX;2;61;S11395120;No;1307.24;12/21/2017;5/25/2018;-12.933333;33.466667;972;601
602;2017;S17_2PYX3;ChilangaPYX;2;62;Songda;No;706;12/21/2017;5/25/2018;-12.933333;33.466667;972;602
604;2017;S17_2PYX3;ChilangaPYX;2;64;Jenguma;No;1192.59;12/21/2017;5/25/2018;-12.933333;33.466667;972;604
605;2017;S17_2PYX3;ChilangaPYX;2;65;TGx20011DM;No;1835.8;12/21/2017;5/25/2018;-12.933333;33.466667;972;605
606;2017;S17_2PYX3;ChilangaPYX;2;66;SuongPungun;No;1150.19;12/21/2017;5/25/2018;-12.933333;33.466667;972;606
607;2017;S17_2PYX3;ChilangaPYX;2;67;TGx200223DM;No;1971.35;12/21/2017;5/25/2018;-12.933333;33.466667;972;607
608;2017;S17_2PYX3;ChilangaPYX;2;68;TGx200214DM;No;1655.37;12/21/2017;5/25/2018;-12.933333;33.466667;972;608
609;2017;S17_2PYX3;ChilangaPYX;2;69;TGx200110DM;No;1627.41;12/21/2017;5/25/2018;-12.933333;33.466667;972;609
610;2017;S17_2PYX3;ChilangaPYX;2;70;TGx198960F;No;1923.51;12/21/2017;5/25/2018;-12.933333;33.466667;972;610
611;2017;S17_2PYX3;ChilangaPYX;2;71;S1141538;No;1419.94;12/21/2017;5/25/2018;-12.933333;33.466667;972;611
612;2017;S17_2PYX3;ChilangaPYX;2;72;SCSERENADE;No;1285.42;12/21/2017;5/25/2018;-12.933333;33.466667;972;612
613;2017;S17_2PYX3;ChilangaPYX;3;73;TGx200223DM;No;1134.51;12/21/2017;5/25/2018;-12.933333;33.466667;972;613
614;2017;S17_2PYX3;ChilangaPYX;3;74;Afayak;No;1063.64;12/21/2017;5/25/2018;-12.933333;33.466667;972;614
615;2017;S17_2PYX3;ChilangaPYX;3;75;SalintuyaI;No;498.24;12/21/2017;5/25/2018;-12.933333;33.466667;972;615
616;2017;S17_2PYX3;ChilangaPYX;3;76;SCSERENADE;No;1289.73;12/21/2017;5/25/2018;-12.933333;33.466667;972;616
617;2017;S17_2PYX3;ChilangaPYX;3;77;Makwacha;Yes;2228.3;12/21/2017;5/25/2018;-12.933333;33.466667;972;617
618;2017;S17_2PYX3;ChilangaPYX;3;78;S11395120;No;1562.48;12/21/2017;5/25/2018;-12.933333;33.466667;972;618
619;2017;S17_2PYX3;ChilangaPYX;3;79;TGx200124DM;No;1776.37;12/21/2017;5/25/2018;-12.933333;33.466667;972;619
620;2017;S17_2PYX3;ChilangaPYX;3;80;Kaleya;No;1657.01;12/21/2017;5/25/2018;-12.933333;33.466667;972;620
621;2017;S17_2PYX3;ChilangaPYX;3;81;MAKSOY1N;No;1667.27;12/21/2017;5/25/2018;-12.933333;33.466667;972;621
622;2017;S17_2PYX3;ChilangaPYX;3;82;TGx20018DM;No;1590.91;12/21/2017;5/25/2018;-12.933333;33.466667;972;622
623;2017;S17_2PYX3;ChilangaPYX;3;83;MRIDINA;No;1762.74;12/21/2017;5/25/2018;-12.933333;33.466667;972;623
624;2017;S17_2PYX3;ChilangaPYX;3;84;Songda;No;601.78;12/21/2017;5/25/2018;-12.933333;33.466667;972;624
626;2017;S17_2PYX3;ChilangaPYX;3;86;TGx200214DM;No;1904.34;12/21/2017;5/25/2018;-12.933333;33.466667;972;626
627;2017;S17_2PYX3;ChilangaPYX;3;87;TGx201419FM;No;2408.49;12/21/2017;5/25/2018;-12.933333;33.466667;972;627
628;2017;S17_2PYX3;ChilangaPYX;3;88;TGx198818F;No;2005.83;12/21/2017;5/25/2018;-12.933333;33.466667;972;628
629;2017;S17_2PYX3;ChilangaPYX;3;89;MAKSOY2N;No;1012.33;12/21/2017;5/25/2018;-12.933333;33.466667;972;629
630;2017;S17_2PYX3;ChilangaPYX;3;90;Lukanga;No;1295.8;12/21/2017;5/25/2018;-12.933333;33.466667;972;630
631;2017;S17_2PYX3;ChilangaPYX;3;91;MAKSOY4N;No;1485.82;12/21/2017;5/25/2018;-12.933333;33.466667;972;631
632;2017;S17_2PYX3;ChilangaPYX;3;92;Quarshie;No;1133.53;12/21/2017;5/25/2018;-12.933333;33.466667;972;632
633;2017;S17_2PYX3;ChilangaPYX;3;93;TGx20145GM;No;1531.95;12/21/2017;5/25/2018;-12.933333;33.466667;972;633
634;2017;S17_2PYX3;ChilangaPYX;3;94;MAKSOY3N;No;2062.07;12/21/2017;5/25/2018;-12.933333;33.466667;972;634
635;2017;S17_2PYX3;ChilangaPYX;3;95;TGx198960F;No;2037.22;12/21/2017;5/25/2018;-12.933333;33.466667;972;635
636;2017;S17_2PYX3;ChilangaPYX;3;96;TGx198762F;No;3253.33;12/21/2017;5/25/2018;-12.933333;33.466667;972;636
637;2017;S17_2PYX3;ChilangaPYX;3;97;S1075693;No;1897.71;12/21/2017;5/25/2018;-12.933333;33.466667;972;637
638;2017;S17_2PYX3;ChilangaPYX;3;98;S107967;No;1826.03;12/21/2017;5/25/2018;-12.933333;33.466667;972;638
639;2017;S17_2PYX3;ChilangaPYX;3;99;Jenguma;No;642.11;12/21/2017;5/25/2018;-12.933333;33.466667;972;639
640;2017;S17_2PYX3;ChilangaPYX;3;100;TGx20011DM;No;1490.55;12/21/2017;5/25/2018;-12.933333;33.466667;972;640
641;2017;S17_2PYX3;ChilangaPYX;3;101;TGx20013FM;No;1647.27;12/21/2017;5/25/2018;-12.933333;33.466667;972;641
642;2017;S17_2PYX3;ChilangaPYX;3;102;DARS_CHITEDZE4;No;2524.61;12/21/2017;5/25/2018;-12.933333;33.466667;972;642
643;2017;S17_2PYX3;ChilangaPYX;3;103;SuongPungun;No;1613.96;12/21/2017;5/25/2018;-12.933333;33.466667;972;643
644;2017;S17_2PYX3;ChilangaPYX;3;104;MAKSOY5N;No;2574.26;12/21/2017;5/25/2018;-12.933333;33.466667;972;644
645;2017;S17_2PYX3;ChilangaPYX;3;105;S1141538;No;1478.07;12/21/2017;5/25/2018;-12.933333;33.466667;972;645
647;2017;S17_2PYX3;ChilangaPYX;3;107;TIKOLORE;Yes;2810.43;12/21/2017;5/25/2018;-12.933333;33.466667;972;647
648;2017;S17_2PYX3;ChilangaPYX;3;108;NASOKO;Yes;1104.82;12/21/2017;5/25/2018;-12.933333;33.466667;972;648
649;2017;S17_2PYX4;MpalePYX;1;1;Songda;No;1100.94;01/11/2018;5/15/2018;-13.416667;33.616667;1104;649
650;2017;S17_2PYX4;MpalePYX;1;2;TGx198818F;No;3152.71;01/11/2018;5/15/2018;-13.416667;33.616667;1104;650
651;2017;S17_2PYX4;MpalePYX;1;3;SalintuyaI;No;1199.55;01/11/2018;5/15/2018;-13.416667;33.616667;1104;651
653;2017;S17_2PYX4;MpalePYX;1;5;Makwacha;Yes;2984.33;01/11/2018;5/15/2018;-13.416667;33.616667;1104;653
654;2017;S17_2PYX4;MpalePYX;1;6;NASOKO;Yes;2231.5;01/11/2018;5/15/2018;-13.416667;33.616667;1104;654
655;2017;S17_2PYX4;MpalePYX;1;7;TGx198960F;No;3004.86;01/11/2018;5/15/2018;-13.416667;33.616667;1104;655
656;2017;S17_2PYX4;MpalePYX;1;8;Kaleya;No;3049.88;01/11/2018;5/15/2018;-13.416667;33.616667;1104;656
657;2017;S17_2PYX4;MpalePYX;1;9;TGx20011DM;No;3057.27;01/11/2018;5/15/2018;-13.416667;33.616667;1104;657
658;2017;S17_2PYX4;MpalePYX;1;10;MAKSOY3N;No;3354.85;01/11/2018;5/15/2018;-13.416667;33.616667;1104;658
659;2017;S17_2PYX4;MpalePYX;1;11;MAKSOY4N;No;3026.58;01/11/2018;5/15/2018;-13.416667;33.616667;1104;659
660;2017;S17_2PYX4;MpalePYX;1;12;S11395120;No;3332.61;01/11/2018;5/15/2018;-13.416667;33.616667;1104;660
662;2017;S17_2PYX4;MpalePYX;1;14;MRIDINA;No;3387.01;01/11/2018;5/15/2018;-13.416667;33.616667;1104;662
663;2017;S17_2PYX4;MpalePYX;1;15;SCSERENADE;No;2500.67;01/11/2018;5/15/2018;-13.416667;33.616667;1104;663
665;2017;S17_2PYX4;MpalePYX;1;17;TGx198762F;No;4046.89;01/11/2018;5/15/2018;-13.416667;33.616667;1104;665
666;2017;S17_2PYX4;MpalePYX;1;18;DARS_CHITEDZE4;No;4115.36;01/11/2018;5/15/2018;-13.416667;33.616667;1104;666
667;2017;S17_2PYX4;MpalePYX;1;19;Afayak;No;2235.31;01/11/2018;5/15/2018;-13.416667;33.616667;1104;667
668;2017;S17_2PYX4;MpalePYX;1;20;S1075693;No;4272.28;01/11/2018;5/15/2018;-13.416667;33.616667;1104;668
669;2017;S17_2PYX4;MpalePYX;1;21;TGx200110DM;No;4095.75;01/11/2018;5/15/2018;-13.416667;33.616667;1104;669
670;2017;S17_2PYX4;MpalePYX;1;22;S107967;No;5064.29;01/11/2018;5/15/2018;-13.416667;33.616667;1104;670
671;2017;S17_2PYX4;MpalePYX;1;23;TGx200214DM;No;4183.09;01/11/2018;5/15/2018;-13.416667;33.616667;1104;671
672;2017;S17_2PYX4;MpalePYX;1;24;Jenguma;No;1695.45;01/11/2018;5/15/2018;-13.416667;33.616667;1104;672
673;2017;S17_2PYX4;MpalePYX;1;25;TGx20013FM;No;3395.06;01/11/2018;5/15/2018;-13.416667;33.616667;1104;673
674;2017;S17_2PYX4;MpalePYX;1;26;Quarshie;No;1688.5;01/11/2018;5/15/2018;-13.416667;33.616667;1104;674
675;2017;S17_2PYX4;MpalePYX;1;27;TGx20145GM;No;3007.64;01/11/2018;5/15/2018;-13.416667;33.616667;1104;675
677;2017;S17_2PYX4;MpalePYX;1;29;MAKSOY1N;No;3299.15;01/11/2018;5/15/2018;-13.416667;33.616667;1104;677
678;2017;S17_2PYX4;MpalePYX;1;30;SuongPungun;No;1605.35;01/11/2018;5/15/2018;-13.416667;33.616667;1104;678
679;2017;S17_2PYX4;MpalePYX;1;31;TGx201419FM;No;3769.69;01/11/2018;5/15/2018;-13.416667;33.616667;1104;679
680;2017;S17_2PYX4;MpalePYX;1;32;MAKSOY2N;No;4370.33;01/11/2018;5/15/2018;-13.416667;33.616667;1104;680
681;2017;S17_2PYX4;MpalePYX;1;33;Lukanga;No;3553.43;01/11/2018;5/15/2018;-13.416667;33.616667;1104;681
682;2017;S17_2PYX4;MpalePYX;1;34;TGx20018DM;No;3573.58;01/11/2018;5/15/2018;-13.416667;33.616667;1104;682
683;2017;S17_2PYX4;MpalePYX;1;35;MAKSOY5N;No;3430.31;01/11/2018;5/15/2018;-13.416667;33.616667;1104;683
684;2017;S17_2PYX4;MpalePYX;1;36;S1141538;No;3059.61;01/11/2018;5/15/2018;-13.416667;33.616667;1104;684
686;2017;S17_2PYX4;MpalePYX;2;38;TIKOLORE;Yes;4056.08;01/11/2018;5/15/2018;-13.416667;33.616667;1104;686
687;2017;S17_2PYX4;MpalePYX;2;39;DARS_CHITEDZE4;No;3727.27;01/11/2018;5/15/2018;-13.416667;33.616667;1104;687
688;2017;S17_2PYX4;MpalePYX;2;40;Lukanga;No;2556.28;01/11/2018;5/15/2018;-13.416667;33.616667;1104;688
689;2017;S17_2PYX4;MpalePYX;2;41;TGx198818F;No;3306.04;01/11/2018;5/15/2018;-13.416667;33.616667;1104;689
690;2017;S17_2PYX4;MpalePYX;2;42;MRIDINA;No;2585.1;01/11/2018;5/15/2018;-13.416667;33.616667;1104;690
691;2017;S17_2PYX4;MpalePYX;2;43;S1075693;No;3384.95;01/11/2018;5/15/2018;-13.416667;33.616667;1104;691
692;2017;S17_2PYX4;MpalePYX;2;44;TGx198960F;No;3069.59;01/11/2018;5/15/2018;-13.416667;33.616667;1104;692
693;2017;S17_2PYX4;MpalePYX;2;45;MAKSOY2N;No;2977.47;01/11/2018;5/15/2018;-13.416667;33.616667;1104;693
694;2017;S17_2PYX4;MpalePYX;2;46;Jenguma;No;612.16;01/11/2018;5/15/2018;-13.416667;33.616667;1104;694
695;2017;S17_2PYX4;MpalePYX;2;47;S11395120;No;3079.27;01/11/2018;5/15/2018;-13.416667;33.616667;1104;695
696;2017;S17_2PYX4;MpalePYX;2;48;MAKSOY1N;No;3078.08;01/11/2018;5/15/2018;-13.416667;33.616667;1104;696
697;2017;S17_2PYX4;MpalePYX;2;49;Afayak;No;1866.94;01/11/2018;5/15/2018;-13.416667;33.616667;1104;697
698;2017;S17_2PYX4;MpalePYX;2;50;TGx20145GM;No;2238.48;01/11/2018;5/15/2018;-13.416667;33.616667;1104;698
699;2017;S17_2PYX4;MpalePYX;2;51;TGx20011DM;No;3468.51;01/11/2018;5/15/2018;-13.416667;33.616667;1104;699
700;2017;S17_2PYX4;MpalePYX;2;52;TGx20018DM;No;3390.37;01/11/2018;5/15/2018;-13.416667;33.616667;1104;700
701;2017;S17_2PYX4;MpalePYX;2;53;SuongPungun;No;1220.22;01/11/2018;5/15/2018;-13.416667;33.616667;1104;701
702;2017;S17_2PYX4;MpalePYX;2;54;NASOKO;Yes;3181.08;01/11/2018;5/15/2018;-13.416667;33.616667;1104;702
703;2017;S17_2PYX4;MpalePYX;2;55;Kaleya;No;3287.77;01/11/2018;5/15/2018;-13.416667;33.616667;1104;703
704;2017;S17_2PYX4;MpalePYX;2;56;TGx201419FM;No;3353.34;01/11/2018;5/15/2018;-13.416667;33.616667;1104;704
705;2017;S17_2PYX4;MpalePYX;2;57;TGx200124DM;No;3433.57;01/11/2018;5/15/2018;-13.416667;33.616667;1104;705
706;2017;S17_2PYX4;MpalePYX;2;58;TGx198762F;No;3321.63;01/11/2018;5/15/2018;-13.416667;33.616667;1104;706
707;2017;S17_2PYX4;MpalePYX;2;59;TGx20013FM;No;2087.89;01/11/2018;5/15/2018;-13.416667;33.616667;1104;707
708;2017;S17_2PYX4;MpalePYX;2;60;Songda;No;1166.87;01/11/2018;5/15/2018;-13.416667;33.616667;1104;708
709;2017;S17_2PYX4;MpalePYX;2;61;TGx200214DM;No;2992.46;01/11/2018;5/15/2018;-13.416667;33.616667;1104;709
710;2017;S17_2PYX4;MpalePYX;2;62;Makwacha;Yes;3482.42;01/11/2018;5/15/2018;-13.416667;33.616667;1104;710
711;2017;S17_2PYX4;MpalePYX;2;63;Quarshie;No;1411.92;01/11/2018;5/15/2018;-13.416667;33.616667;1104;711
712;2017;S17_2PYX4;MpalePYX;2;64;MAKSOY3N;No;3359.54;01/11/2018;5/15/2018;-13.416667;33.616667;1104;712
713;2017;S17_2PYX4;MpalePYX;2;65;TGx200110DM;No;3021.48;01/11/2018;5/15/2018;-13.416667;33.616667;1104;713
714;2017;S17_2PYX4;MpalePYX;2;66;MAKSOY5N;No;3173.55;01/11/2018;5/15/2018;-13.416667;33.616667;1104;714
715;2017;S17_2PYX4;MpalePYX;2;67;SalintuyaI;No;1667.79;01/11/2018;5/15/2018;-13.416667;33.616667;1104;715
716;2017;S17_2PYX4;MpalePYX;2;68;MAKSOY4N;No;3009.59;01/11/2018;5/15/2018;-13.416667;33.616667;1104;716
717;2017;S17_2PYX4;MpalePYX;2;69;S1141538;No;3348.65;01/11/2018;5/15/2018;-13.416667;33.616667;1104;717
718;2017;S17_2PYX4;MpalePYX;2;70;TGx200223DM;No;3031.86;01/11/2018;5/15/2018;-13.416667;33.616667;1104;718
719;2017;S17_2PYX4;MpalePYX;2;71;S107967;No;3690.21;01/11/2018;5/15/2018;-13.416667;33.616667;1104;719
720;2017;S17_2PYX4;MpalePYX;2;72;SCSERENADE;No;2804.18;01/11/2018;5/15/2018;-13.416667;33.616667;1104;720
721;2017;S17_2PYX4;MpalePYX;3;73;MAKSOY3N;No;3074.64;01/11/2018;5/15/2018;-13.416667;33.616667;1104;721
722;2017;S17_2PYX4;MpalePYX;3;74;TGx198762F;No;3672.71;01/11/2018;5/15/2018;-13.416667;33.616667;1104;722
723;2017;S17_2PYX4;MpalePYX;3;75;TGx200223DM;No;3542.18;01/11/2018;5/15/2018;-13.416667;33.616667;1104;723
724;2017;S17_2PYX4;MpalePYX;3;76;Kaleya;No;3379.49;01/11/2018;5/15/2018;-13.416667;33.616667;1104;724
725;2017;S17_2PYX4;MpalePYX;3;77;S1075693;No;3463.72;01/11/2018;5/15/2018;-13.416667;33.616667;1104;725
726;2017;S17_2PYX4;MpalePYX;3;78;Lukanga;No;2404.65;01/11/2018;5/15/2018;-13.416667;33.616667;1104;726
727;2017;S17_2PYX4;MpalePYX;3;79;TGx20018DM;No;3165.84;01/11/2018;5/15/2018;-13.416667;33.616667;1104;727
728;2017;S17_2PYX4;MpalePYX;3;80;TGx200214DM;No;2643.46;01/11/2018;5/15/2018;-13.416667;33.616667;1104;728
729;2017;S17_2PYX4;MpalePYX;3;81;Jenguma;No;1260.97;01/11/2018;5/15/2018;-13.416667;33.616667;1104;729
730;2017;S17_2PYX4;MpalePYX;3;82;TGx20145GM;No;2799.63;01/11/2018;5/15/2018;-13.416667;33.616667;1104;730
731;2017;S17_2PYX4;MpalePYX;3;83;TGx198960F;No;2189.89;01/11/2018;5/15/2018;-13.416667;33.616667;1104;731
732;2017;S17_2PYX4;MpalePYX;3;84;SalintuyaI;No;1585.05;01/11/2018;5/15/2018;-13.416667;33.616667;1104;732
733;2017;S17_2PYX4;MpalePYX;3;85;TGx20013FM;No;2910.91;01/11/2018;5/15/2018;-13.416667;33.616667;1104;733
734;2017;S17_2PYX4;MpalePYX;3;86;S107967;No;4750.72;01/11/2018;5/15/2018;-13.416667;33.616667;1104;734
735;2017;S17_2PYX4;MpalePYX;3;87;Makwacha;Yes;3597.93;01/11/2018;5/15/2018;-13.416667;33.616667;1104;735
736;2017;S17_2PYX4;MpalePYX;3;88;DARS_CHITEDZE4;No;4507.24;01/11/2018;5/15/2018;-13.416667;33.616667;1104;736
737;2017;S17_2PYX4;MpalePYX;3;89;MAKSOY1N;No;3236.44;01/11/2018;5/15/2018;-13.416667;33.616667;1104;737
738;2017;S17_2PYX4;MpalePYX;3;90;MAKSOY2N;No;3282.93;01/11/2018;5/15/2018;-13.416667;33.616667;1104;738
739;2017;S17_2PYX4;MpalePYX;3;91;S11395120;No;3383.74;01/11/2018;5/15/2018;-13.416667;33.616667;1104;739
740;2017;S17_2PYX4;MpalePYX;3;92;MRIDINA;No;3163.64;01/11/2018;5/15/2018;-13.416667;33.616667;1104;740
741;2017;S17_2PYX4;MpalePYX;3;93;TIKOLORE;Yes;3978.06;01/11/2018;5/15/2018;-13.416667;33.616667;1104;741
742;2017;S17_2PYX4;MpalePYX;3;94;MAKSOY5N;No;3150.92;01/11/2018;5/15/2018;-13.416667;33.616667;1104;742
743;2017;S17_2PYX4;MpalePYX;3;95;MAKSOY4N;No;2503.64;01/11/2018;5/15/2018;-13.416667;33.616667;1104;743
744;2017;S17_2PYX4;MpalePYX;3;96;Songda;No;1302.14;01/11/2018;5/15/2018;-13.416667;33.616667;1104;744
745;2017;S17_2PYX4;MpalePYX;3;97;Quarshie;No;1143.45;01/11/2018;5/15/2018;-13.416667;33.616667;1104;745
746;2017;S17_2PYX4;MpalePYX;3;98;TGx200110DM;No;2769.03;01/11/2018;5/15/2018;-13.416667;33.616667;1104;746
747;2017;S17_2PYX4;MpalePYX;3;99;TGx20011DM;No;2771.8;01/11/2018;5/15/2018;-13.416667;33.616667;1104;747
748;2017;S17_2PYX4;MpalePYX;3;100;Afayak;No;1221.96;01/11/2018;5/15/2018;-13.416667;33.616667;1104;748
749;2017;S17_2PYX4;MpalePYX;3;101;TGx198818F;No;2769.86;01/11/2018;5/15/2018;-13.416667;33.616667;1104;749
750;2017;S17_2PYX4;MpalePYX;3;102;SCSERENADE;No;3656.33;01/11/2018;5/15/2018;-13.416667;33.616667;1104;750
751;2017;S17_2PYX4;MpalePYX;3;103;TGx201419FM;No;2291.79;01/11/2018;5/15/2018;-13.416667;33.616667;1104;751
754;2017;S17_2PYX4;MpalePYX;3;106;SuongPungun;No;951.23;01/11/2018;5/15/2018;-13.416667;33.616667;1104;754
755;2017;S17_2PYX4;MpalePYX;3;107;NASOKO;Yes;2435.45;01/11/2018;5/15/2018;-13.416667;33.616667;1104;755
756;2017;S17_2PYX4;MpalePYX;3;108;S1141538;No;3345.93;01/11/2018;5/15/2018;-13.416667;33.616667;1104;756
1077;2018;S18_2DAR1;BakaDAR;1;1;SSS500;No;297.93;01/03/2019;05/07/2019;-9.926433;33.909217;495;1077
1078;2018;S18_2DAR1;BakaDAR;1;2;Panorama358;No;1171.03;01/03/2019;05/07/2019;-9.926433;33.909217;495;1078
1079;2018;S18_2DAR1;BakaDAR;1;3;SCSIGNAL;No;1559.54;01/03/2019;05/07/2019;-9.926433;33.909217;495;1079
1080;2018;S18_2DAR1;BakaDAR;1;4;Panorama29I;No;1215.17;01/03/2019;05/07/2019;-9.926433;33.909217;495;1080
1081;2018;S18_2DAR1;BakaDAR;1;5;MRIDINA;No;2097.59;01/03/2019;05/07/2019;-9.926433;33.909217;495;1081
