year;env;location;rep;plot;gen;check;yield;plant;harvest;lat;lon;elev;row_id
2019;S19_1_MW_DAR1;BwanjeDAR;1;26;SNKGM002;No;2488.4;7/14/2019;12/03/2019;-14.263817;34.5703;503;1822
2019;S19_1_MW_DAR1;BwanjeDAR;1;27;TGx201416FM;No;3780;7/14/2019;12/03/2019;-14.263817;34.5703;503;1823
2019;S19_1_MW_DAR1;BwanjeDAR;1;28;S1150522;No;4357.3;7/14/2019;12/03/2019;-14.263817;34.5703;503;1824
2019;S19_1_MW_DAR1;BwanjeDAR;1;29;LD112170;No;;7/14/2019;12/03/2019;-14.263817;34.5703;503;1825
2019;S19_1_MW_DAR1;BwanjeDAR;1;31;SB8DPSB8;No;2485.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1827
2019;S19_1_MW_DAR1;BwanjeDAR;1;32;SNKGM003;No;1684.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1828
2019;S19_1_MW_DAR1;BwanjeDAR;1;33;SSS500;No;5049.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1829
2019;S19_1_MW_DAR1;BwanjeDAR;1;34;S132743;No;2709.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1830
2019;S19_1_MW_DAR1;BwanjeDAR;1;36;O253;No;3235.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1832
2019;S19_1_MW_DAR1;BwanjeDAR;1;37;Dundee;No;4442.4;7/14/2019;12/03/2019;-14.263817;34.5703;503;1833
2019;S19_1_MW_DAR1;BwanjeDAR;1;38;S1187537;No;4837.7;7/14/2019;12/03/2019;-14.263817;34.5703;503;1834
2019;S19_1_MW_DAR1;BwanjeDAR;1;39;HERON;No;4885.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1835
2019;S19_1_MW_DAR1;BwanjeDAR;1;40;L342;No;1344.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1836
2019;S19_1_MW_DAR1;BwanjeDAR;2;41;Dundee;No;3580;7/14/2019;12/03/2019;-14.263817;34.5703;503;1837
2019;S19_1_MW_DAR1;BwanjeDAR;2;43;Lukanga;No;4278;7/14/2019;12/03/2019;-14.263817;34.5703;503;1839
2019;S19_1_MW_DAR1;BwanjeDAR;2;44;BlackHawk;No;2771.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1840
2019;S19_1_MW_DAR1;BwanjeDAR;2;45;M667;No;2274.9;7/14/2019;12/03/2019;-14.263817;34.5703;503;1841
2019;S19_1_MW_DAR1;BwanjeDAR;2;46;SSS500;No;4821.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1842
2019;S19_1_MW_DAR1;BwanjeDAR;2;47;KNSOY001Nyala;No;4081;7/14/2019;12/03/2019;-14.263817;34.5703;503;1843
2019;S19_1_MW_DAR1;BwanjeDAR;2;48;O253;No;3516.4;7/14/2019;12/03/2019;-14.263817;34.5703;503;1844
2019;S19_1_MW_DAR1;BwanjeDAR;2;49;TGx201416FM;No;4002.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1845
2019;S19_1_MW_DAR1;BwanjeDAR;2;50;S1120242;No;4851.6;7/14/2019;12/03/2019;-14.263817;34.5703;503;1846
2019;S19_1_MW_DAR1;BwanjeDAR;2;51;LD112170;No;1306.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1847
2019;S19_1_MW_DAR1;BwanjeDAR;2;52;LD12459;No;1743.7;7/14/2019;12/03/2019;-14.263817;34.5703;503;1848
2019;S19_1_MW_DAR1;BwanjeDAR;2;53;SCS1;No;3746.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1849
2019;S19_1_MW_DAR1;BwanjeDAR;2;54;IBIS2000;No;4119.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1850
2019;S19_1_MW_DAR1;BwanjeDAR;2;55;KNSOY006Gazelle;No;4622.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1851
2019;S19_1_MW_DAR1;BwanjeDAR;2;56;N390;No;1672.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1852
2019;S19_1_MW_DAR1;BwanjeDAR;2;57;KNSOY002EAI3600;No;3442;7/14/2019;12/03/2019;-14.263817;34.5703;503;1853
2019;S19_1_MW_DAR1;BwanjeDAR;2;59;TGx20013FM;No;3819;7/14/2019;12/03/2019;-14.263817;34.5703;503;1855
2019;S19_1_MW_DAR1;BwanjeDAR;2;60;S107967;No;3700.6;7/14/2019;12/03/2019;-14.263817;34.5703;503;1856
2019;S19_1_MW_DAR1;BwanjeDAR;2;61;S882;No;2570.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1857
2019;S19_1_MW_DAR1;BwanjeDAR;2;62;HERON;No;3413.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1858
2019;S19_1_MW_DAR1;BwanjeDAR;2;63;TGx199122F;No;3076.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1859
2019;S19_1_MW_DAR1;BwanjeDAR;2;64;SNKGM003;No;1870.6;7/14/2019;12/03/2019;-14.263817;34.5703;503;1860
2019;S19_1_MW_DAR1;BwanjeDAR;2;65;A773;No;3577.6;7/14/2019;12/03/2019;-14.263817;34.5703;503;1861
2019;S19_1_MW_DAR1;BwanjeDAR;2;66;SNKGM004;No;2382.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1862
2019;S19_1_MW_DAR1;BwanjeDAR;2;67;TIKOLORE;Yes;3323.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1863
2019;S19_1_MW_DAR1;BwanjeDAR;2;68;S1150522;No;4120.7;7/14/2019;12/03/2019;-14.263817;34.5703;503;1864
2019;S19_1_MW_DAR1;BwanjeDAR;2;69;CLARK63K;No;3261.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1865
2019;S19_1_MW_DAR1;BwanjeDAR;2;71;EGRET;No;3714.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1867
2019;S19_1_MW_DAR1;BwanjeDAR;2;72;S132743;No;2325.3;7/14/2019;12/03/2019;-14.263817;34.5703;503;1868
2019;S19_1_MW_DAR1;BwanjeDAR;2;73;SNKGM002;No;2096.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1869
2019;S19_1_MW_DAR1;BwanjeDAR;2;74;T267;No;3673.6;7/14/2019;12/03/2019;-14.263817;34.5703;503;1870
2019;S19_1_MW_DAR1;BwanjeDAR;2;75;S133851;No;3508.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1871
2019;S19_1_MW_DAR1;BwanjeDAR;2;76;SNKGM001;No;2055.6;7/14/2019;12/03/2019;-14.263817;34.5703;503;1872
2019;S19_1_MW_DAR1;BwanjeDAR;2;77;SNKGM011;No;1981.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1873
2019;S19_1_MW_DAR1;BwanjeDAR;2;78;S121955;No;2295.9;7/14/2019;12/03/2019;-14.263817;34.5703;503;1874
2019;S19_1_MW_DAR1;BwanjeDAR;2;79;L342;No;1294.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1875
2019;S19_1_MW_DAR1;BwanjeDAR;2;80;SB8DPSB8;No;821;7/14/2019;12/03/2019;-14.263817;34.5703;503;1876
2019;S19_1_MW_DAR1;BwanjeDAR;3;81;S121955;No;2216.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1877
2019;S19_1_MW_DAR1;BwanjeDAR;3;82;LD112170;No;1677.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1878
2019;S19_1_MW_DAR1;BwanjeDAR;3;83;SNKGM003;No;1780.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1879
2019;S19_1_MW_DAR1;BwanjeDAR;3;84;S1187537;No;3917.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1880
2019;S19_1_MW_DAR1;BwanjeDAR;3;85;H296;No;3220.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1881
2019;S19_1_MW_DAR1;BwanjeDAR;3;86;L342;No;1338.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1882
2019;S19_1_MW_DAR1;BwanjeDAR;3;87;SNKGM004;No;2382.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1883
2019;S19_1_MW_DAR1;BwanjeDAR;3;88;SCS1;No;4628.3;7/14/2019;12/03/2019;-14.263817;34.5703;503;1884
2019;S19_1_MW_DAR1;BwanjeDAR;3;89;SNKGM002;No;2462.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1885
2019;S19_1_MW_DAR1;BwanjeDAR;3;90;KNSOY001Nyala;No;3541.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1886
2019;S19_1_MW_DAR1;BwanjeDAR;3;91;CLARK63K;No;3428;7/14/2019;12/03/2019;-14.263817;34.5703;503;1887
2019;S19_1_MW_DAR1;BwanjeDAR;3;92;S1120242;No;4673.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1888
2019;S19_1_MW_DAR1;BwanjeDAR;3;93;SB8DPSB8;No;1560.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1889
2019;S19_1_MW_DAR1;BwanjeDAR;3;94;S882;No;2898.3;7/14/2019;12/03/2019;-14.263817;34.5703;503;1890
2019;S19_1_MW_DAR1;BwanjeDAR;3;95;TGx20013FM;No;3327.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1891
2019;S19_1_MW_DAR1;BwanjeDAR;3;96;T267;No;3172.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1892
2019;S19_1_MW_DAR1;BwanjeDAR;3;97;SNKGM011;No;1866.7;7/14/2019;12/03/2019;-14.263817;34.5703;503;1893
2019;S19_1_MW_DAR1;BwanjeDAR;3;98;BlackHawk;No;2943.9;7/14/2019;12/03/2019;-14.263817;34.5703;503;1894
2019;S19_1_MW_DAR1;BwanjeDAR;3;99;N390;No;1375.6;7/14/2019;12/03/2019;-14.263817;34.5703;503;1895
2019;S19_1_MW_DAR1;BwanjeDAR;3;100;HERON;No;4108.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1896
2019;S19_1_MW_DAR1;BwanjeDAR;3;101;TGx201416FM;No;3856.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1897
2019;S19_1_MW_DAR1;BwanjeDAR;3;102;K872;No;2969.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1898
2019;S19_1_MW_DAR1;BwanjeDAR;3;103;SNKGM001;No;2286.5;7/14/2019;12/03/2019;-14.263817;34.5703;503;1899
2019;S19_1_MW_DAR1;BwanjeDAR;3;104;Lukanga;No;4468;7/14/2019;12/03/2019;-14.263817;34.5703;503;1900
2019;S19_1_MW_DAR1;BwanjeDAR;3;105;TGx199122F;No;3365.8;7/14/2019;12/03/2019;-14.263817;34.5703;503;1901
2019;S19_1_MW_DAR1;BwanjeDAR;3;106;TIKOLORE;Yes;4060.9;7/14/2019;12/03/2019;-14.263817;34.5703;503;1902
2019;S19_1_MW_DAR1;BwanjeDAR;3;107;KNSOY002EAI3600;No;3741;7/14/2019;12/03/2019;-14.263817;34.5703;503;1903
2019;S19_1_MW_DAR1;BwanjeDAR;3;108;Dundee;No;4011.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1904
2019;S19_1_MW_DAR1;BwanjeDAR;3;109;S132743;No;2511;7/14/2019;12/03/2019;-14.263817;34.5703;503;1905
2019;S19_1_MW_DAR1;BwanjeDAR;3;110;LD12459;No;1694.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1906
2019;S19_1_MW_DAR1;BwanjeDAR;3;111;S133851;No;4168.7;7/14/2019;12/03/2019;-14.263817;34.5703;503;1907
2019;S19_1_MW_DAR1;BwanjeDAR;3;112;IBIS2000;No;3998.1;7/14/2019;12/03/2019;-14.263817;34.5703;503;1908
2019;S19_1_MW_DAR1;BwanjeDAR;3;113;O253;No;3352.9;7/14/2019;12/03/2019;-14.263817;34.5703;503;1909
2019;S19_1_MW_DAR1;BwanjeDAR;3;114;S1150522;No;3924.4;7/14/2019;12/03/2019;-14.263817;34.5703;503;1910
2019;S19_1_MW_DAR1;BwanjeDAR;3;115;A773;No;3798.3;7/14/2019;12/03/2019;-14.263817;34.5703;503;1911
2019;S19_1_MW_DAR1;BwanjeDAR;3;116;S107967;No;4304.9;7/14/2019;12/03/2019;-14.263817;34.5703;503;1912
2019;S19_1_MW_DAR1;BwanjeDAR;3;117;SSS500;No;4921.6;7/14/2019;12/03/2019;-14.263817;34.5703;503;1913
2019;S19_1_MW_DAR1;BwanjeDAR;3;118;M667;No;2063.2;7/14/2019;12/03/2019;-14.263817;34.5703;503;1914
2019;S19_1_MW_DAR1;BwanjeDAR;3;119;KNSOY006Gazelle;No;4760.9;7/14/2019;12/03/2019;-14.263817;34.5703;503;1915
2019;S19_1_MW_DAR2;DomasiDAR;1;1;SSS500;No;1533.9;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1917
2019;S19_1_MW_DAR2;DomasiDAR;1;2;TIKOLORE;Yes;1341.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1918
2019;S19_1_MW_DAR2;DomasiDAR;1;3;S1187537;No;1719.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1919
2019;S19_1_MW_DAR2;DomasiDAR;1;4;H296;No;1268.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1920
2019;S19_1_MW_DAR2;DomasiDAR;1;5;M667;No;1346.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1921
2019;S19_1_MW_DAR2;DomasiDAR;1;6;L342;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1922
2019;S19_1_MW_DAR2;DomasiDAR;1;7;T267;No;1551;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1923
2019;S19_1_MW_DAR2;DomasiDAR;1;8;SNKGM002;No;1314.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1924
2019;S19_1_MW_DAR2;DomasiDAR;1;9;CLARK63K;No;1531.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1925
2019;S19_1_MW_DAR2;DomasiDAR;1;10;LD12459;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1926
2019;S19_1_MW_DAR2;DomasiDAR;1;11;A773;No;1747.6;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1927
2019;S19_1_MW_DAR2;DomasiDAR;1;12;SNKGM011;No;1444.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1928
2019;S19_1_MW_DAR2;DomasiDAR;1;13;S882;No;1632.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1929
2019;S19_1_MW_DAR2;DomasiDAR;1;15;K872;No;1504.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1931
2019;S19_1_MW_DAR2;DomasiDAR;1;16;IBIS2000;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1932
2019;S19_1_MW_DAR2;DomasiDAR;1;17;N390;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1933
2019;S19_1_MW_DAR2;DomasiDAR;1;18;TGx201416FM;No;2526.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1934
2019;S19_1_MW_DAR2;DomasiDAR;1;19;Lukanga;No;2101;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1935
2019;S19_1_MW_DAR2;DomasiDAR;1;20;SNKGM004;No;1755.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1936
2019;S19_1_MW_DAR2;DomasiDAR;1;21;SNKGM003;No;1241.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1937
2019;S19_1_MW_DAR2;DomasiDAR;1;22;EGRET;No;1657.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1938
2019;S19_1_MW_DAR2;DomasiDAR;1;23;TGx199122F;No;2681.5;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1939
2019;S19_1_MW_DAR2;DomasiDAR;1;24;LD112170;No;1392.6;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1940
2019;S19_1_MW_DAR2;DomasiDAR;1;25;BlackHawk;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1941
2019;S19_1_MW_DAR2;DomasiDAR;1;26;TGx20013FM;No;1049.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1942
2019;S19_1_MW_DAR2;DomasiDAR;1;27;SCS1;No;1912.1;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1943
2019;S19_1_MW_DAR2;DomasiDAR;1;28;KNSOY002EAI3600;No;1600.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1944
2019;S19_1_MW_DAR2;DomasiDAR;1;29;SNKGM001;No;1554.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1945
2019;S19_1_MW_DAR2;DomasiDAR;1;30;S132743;No;1540.5;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1946
2019;S19_1_MW_DAR2;DomasiDAR;1;31;S1120242;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1947
2019;S19_1_MW_DAR2;DomasiDAR;1;32;HERON;No;1828.9;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1948
2019;S19_1_MW_DAR2;DomasiDAR;1;33;S133851;No;1587;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1949
2019;S19_1_MW_DAR2;DomasiDAR;1;34;O253;No;1385;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1950
2019;S19_1_MW_DAR2;DomasiDAR;1;35;SB8DPSB8;No;1914.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1951
2019;S19_1_MW_DAR2;DomasiDAR;1;36;S1150522;No;1696.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1952
2019;S19_1_MW_DAR2;DomasiDAR;1;37;KNSOY001Nyala;No;1494.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1953
2019;S19_1_MW_DAR2;DomasiDAR;1;38;Dundee;No;1725.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1954
2019;S19_1_MW_DAR2;DomasiDAR;1;40;KNSOY006Gazelle;No;1840.6;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1956
2019;S19_1_MW_DAR2;DomasiDAR;2;41;SSS500;No;1617.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1957
2019;S19_1_MW_DAR2;DomasiDAR;2;42;L342;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1958
2019;S19_1_MW_DAR2;DomasiDAR;2;44;O253;No;1594.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1960
2019;S19_1_MW_DAR2;DomasiDAR;2;45;SNKGM003;No;1372.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1961
2019;S19_1_MW_DAR2;DomasiDAR;2;46;TIKOLORE;Yes;1989.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1962
2019;S19_1_MW_DAR2;DomasiDAR;2;47;T267;No;1597.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1963
2019;S19_1_MW_DAR2;DomasiDAR;2;48;EGRET;No;2373.1;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1964
2019;S19_1_MW_DAR2;DomasiDAR;2;49;S882;No;1507.9;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1965
2019;S19_1_MW_DAR2;DomasiDAR;2;50;N390;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1966
2019;S19_1_MW_DAR2;DomasiDAR;2;51;BlackHawk;No;1219.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1967
2019;S19_1_MW_DAR2;DomasiDAR;2;52;S1120242;No;1276.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1968
2019;S19_1_MW_DAR2;DomasiDAR;2;53;SNKGM001;No;1714.9;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1969
2019;S19_1_MW_DAR2;DomasiDAR;2;54;Lukanga;No;2204.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1970
2019;S19_1_MW_DAR2;DomasiDAR;2;55;SNKGM011;No;1431.9;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1971
2019;S19_1_MW_DAR2;DomasiDAR;2;56;Dundee;No;1984.1;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1972
2019;S19_1_MW_DAR2;DomasiDAR;2;57;CLARK63K;No;1599.1;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1973
2019;S19_1_MW_DAR2;DomasiDAR;2;58;SCS1;No;2058.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1974
2019;S19_1_MW_DAR2;DomasiDAR;2;59;IBIS2000;No;1957.9;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1975
2019;S19_1_MW_DAR2;DomasiDAR;2;60;S133851;No;1739.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1976
2019;S19_1_MW_DAR2;DomasiDAR;2;61;S1187537;No;1531.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1977
2019;S19_1_MW_DAR2;DomasiDAR;2;62;TGx20013FM;No;1383.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1978
2019;S19_1_MW_DAR2;DomasiDAR;2;63;TGx199122F;No;1716.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1979
2019;S19_1_MW_DAR2;DomasiDAR;2;64;SNKGM002;No;1393.5;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1980
2019;S19_1_MW_DAR2;DomasiDAR;2;65;K872;No;1670.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1981
2019;S19_1_MW_DAR2;DomasiDAR;2;66;M667;No;1493.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1982
2019;S19_1_MW_DAR2;DomasiDAR;2;67;A773;No;1146.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1983
2019;S19_1_MW_DAR2;DomasiDAR;2;68;KNSOY001Nyala;No;1704.1;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1984
2019;S19_1_MW_DAR2;DomasiDAR;2;69;LD12459;No;1207.6;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1985
2019;S19_1_MW_DAR2;DomasiDAR;2;70;SB8DPSB8;No;1056;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1986
2019;S19_1_MW_DAR2;DomasiDAR;2;71;HERON;No;1419.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1987
2019;S19_1_MW_DAR2;DomasiDAR;2;72;H296;No;1221.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1988
2019;S19_1_MW_DAR2;DomasiDAR;2;73;KNSOY006Gazelle;No;;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1989
2019;S19_1_MW_DAR2;DomasiDAR;2;74;TGx201416FM;No;1823.1;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1990
2019;S19_1_MW_DAR2;DomasiDAR;2;75;S107967;No;1709.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1991
2019;S19_1_MW_DAR2;DomasiDAR;2;76;S121955;No;1803.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1992
2019;S19_1_MW_DAR2;DomasiDAR;2;77;KNSOY002EAI3600;No;1731.6;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1993
2019;S19_1_MW_DAR2;DomasiDAR;2;79;SNKGM004;No;1145.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1995
2019;S19_1_MW_DAR2;DomasiDAR;2;80;LD112170;No;1265.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1996
2019;S19_1_MW_DAR2;DomasiDAR;3;81;S1120242;No;1641.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1997
2019;S19_1_MW_DAR2;DomasiDAR;3;82;K872;No;2073;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1998
2019;S19_1_MW_DAR2;DomasiDAR;3;83;T267;No;1844.5;7/15/2019;12/15/2019;-15.22135;35.4907167;609;1999
2019;S19_1_MW_DAR2;DomasiDAR;3;84;LD112170;No;1215.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2000
2019;S19_1_MW_DAR2;DomasiDAR;3;85;KNSOY006Gazelle;No;1262.9;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2001
2019;S19_1_MW_DAR2;DomasiDAR;3;86;SNKGM004;No;1488.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2002
2019;S19_1_MW_DAR2;DomasiDAR;3;87;CLARK63K;No;1720.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2003
2019;S19_1_MW_DAR2;DomasiDAR;3;88;BlackHawk;No;1476.6;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2004
2019;S19_1_MW_DAR2;DomasiDAR;3;89;M667;No;1528.9;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2005
2019;S19_1_MW_DAR2;DomasiDAR;3;90;KNSOY002EAI3600;No;1273.1;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2006
2019;S19_1_MW_DAR2;DomasiDAR;3;91;EGRET;No;2152.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2007
2019;S19_1_MW_DAR2;DomasiDAR;3;92;SNKGM011;No;1320.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2008
2019;S19_1_MW_DAR2;DomasiDAR;3;94;S1187537;No;2277.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2010
2019;S19_1_MW_DAR2;DomasiDAR;3;95;S107967;No;2133.5;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2011
2019;S19_1_MW_DAR2;DomasiDAR;3;96;LD12459;No;1290.5;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2012
2019;S19_1_MW_DAR2;DomasiDAR;3;98;TIKOLORE;Yes;1987.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2014
2019;S19_1_MW_DAR2;DomasiDAR;3;99;Lukanga;No;2453;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2015
2019;S19_1_MW_DAR2;DomasiDAR;3;100;TGx20013FM;No;1271.1;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2016
2019;S19_1_MW_DAR2;DomasiDAR;3;101;IBIS2000;No;1867;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2017
2019;S19_1_MW_DAR2;DomasiDAR;3;102;S121955;No;2468.8;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2018
2019;S19_1_MW_DAR2;DomasiDAR;3;103;SNKGM001;No;1749.3;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2019
2019;S19_1_MW_DAR2;DomasiDAR;3;104;L342;No;1527.2;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2020
2019;S19_1_MW_DAR2;DomasiDAR;3;105;H296;No;1305;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2021
2019;S19_1_MW_DAR2;DomasiDAR;3;106;KNSOY001Nyala;No;1278.6;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2022
2019;S19_1_MW_DAR2;DomasiDAR;3;107;S882;No;2336.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2023
2019;S19_1_MW_DAR2;DomasiDAR;3;108;SCS1;No;2349.5;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2024
2019;S19_1_MW_DAR2;DomasiDAR;3;109;SNKGM003;No;1449.7;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2025
2019;S19_1_MW_DAR2;DomasiDAR;3;110;HERON;No;1934.4;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2026
2019;S19_1_MW_DAR2;DomasiDAR;3;111;A773;No;1575.5;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2027
2019;S19_1_MW_DAR2;DomasiDAR;3;112;TGx201416FM;No;1774.6;7/15/2019;12/15/2019;-15.22135;35.4907167;609;2028
